"","logFC","logCPM","PValue","FDR"
"YJL097W",-0.359248040818991,6.56300984676909,0.000938047924386177,0.00279056288013726
"YOR033C",-0.450826538470326,6.15808952254284,0.000939180530104177,0.00279252823951076
"YKR075C",-0.599739885284488,9.44094460260105,0.000941397168415225,0.0027977132323018
"YPR046W",-0.72983969769064,4.32292301918,0.000955406040473188,0.00283792045255013
"YIL153W",-0.46885549755384,7.50781995016101,0.00096000134406919,0.00285013946455464
"YBR170C",-0.361822341942888,6.49948430670905,0.000961497715637531,0.00285315044304276
"YPL228W",-0.531016038041897,6.04440415812265,0.000964729264492125,0.0028613047909774
"YNL082W",-0.718017586451273,4.77327488387665,0.000968459532036311,0.00287092938429802
"YHR202W",-0.628648742118826,4.81695055994882,0.000970358472466803,0.00287511821812022
"YDR057W",-0.445256555017922,6.17172070348804,0.000973376204964716,0.00288261611850662
"YLR222C",0.791332372534883,5.6441993154,0.000982620489643857,0.0029085369871049
"YDL110C",-0.477250220141157,7.86459606576146,0.000986537356162741,0.00291867076820747
"YGR056W",-0.511336898590671,6.20761781908623,0.000992215688448545,0.00293400311271866
"YOR324C",-0.54231210004485,5.73156780002792,0.000997048384716159,0.0029468208253574
"YMR034C",-0.629501057293127,4.55443504120348,0.000999749106199022,0.00295332773908119
"YML056C",0.32387927612426,8.88982332551227,0.00100758566543408,0.00297499220677319
"YFR039C",-0.410319213263779,5.93745780611076,0.00101356066044575,0.00299114136052744
"YGR013W",-0.477942944453396,6.26104221370476,0.0010157792732152,0.0029961943966173
"YPL208W",-0.466024995224705,5.42528373262693,0.00101968810449481,0.00300622546800986
"YNL325C",-0.555674745434229,5.26683402276786,0.00102271917639745,0.0030126342459197
"YJL128C",-0.317426512330911,6.92327123204306,0.00102288020957456,0.0030126342459197
"YNL138W-A",-0.62114349401347,4.60214640484503,0.0010268722984616,0.00302288725870513
"YPR174C",-0.673519016896471,4.82899026583105,0.00103719468058636,0.00305175580558403
"YHR051W",-0.464517992249851,6.22283125182673,0.00103977950970492,0.00305784063564812
"YIL127C",1.0506246932622,5.14135800751794,0.00104228578053159,0.00306368850641105
"YBR053C",-0.401043350797491,6.58007162965125,0.00104541988081521,0.00307137509174954
"YHR205W",-0.397619956281372,6.98111094718433,0.00104804487383214,0.00307755906623563
"YGR270W",-0.317567775999825,7.32094826643315,0.0010489690382072,0.00307874494001587
"YAL011W",-0.588079804052137,5.65664882090428,0.00105959811184915,0.00310839961715985
"YJR099W",-0.544413514590975,5.30067555282262,0.00106281833941534,0.00311630134505478
"YHL009C",-0.539040649319719,5.17680517974365,0.00106627789802277,0.00312374609246284
"YNL334C",-1.02265767750225,4.25271824076893,0.00106641323420229,0.00312374609246284
"YEL026W",0.470703615353894,7.96041328779109,0.00107586349533518,0.00314986853136975
"YMR074C",-0.399424156794439,6.69502615899584,0.00108049863752431,0.00316187459853181
"YKL002W",-0.360265067850915,7.04475162077658,0.00108247234004327,0.00316608444687892
"YDR097C",-0.454311569612867,5.7201893964041,0.00108376390193104,0.00316829595243378
"YML078W",-0.326160860392362,7.48751840163844,0.00108945229061339,0.00318097223384243
"YNL255C",0.266055694966342,8.53821930607935,0.00108973300362116,0.00318097223384243
"YDR529C",-0.394471998405563,6.48047895672788,0.00109017664826336,0.00318097223384243
"YLR194C",0.523638683766382,8.62152373022855,0.00109025041241042,0.00318097223384243
"YJR086W",-0.603714649342909,5.29573162010352,0.00109293124892684,0.00318722237550523
"YCL052C",-0.380902185195902,6.67495513746256,0.00110486554476098,0.00322043814204469
"YOR310C",0.392696157734531,8.09270935984222,0.00110884650374301,0.0032304504001218
"YGR128C",0.838491276454178,5.22648707315883,0.00111994392855146,0.00326117530769636
"YEL020C",-0.499745159778847,6.0672315926923,0.00112341617389163,0.00326967707866049
"YHR009C",-0.31151041916949,7.46797287228115,0.00112733167000969,0.00327945992696526
"YBL112C",-0.41971232594547,6.21661602527378,0.00112825784451138,0.00328054135920089
"YLR008C",0.725612828657314,5.05371014051444,0.00112902776495504,0.00328116762536295
"YMR091C",-0.411415620815992,6.70538039858472,0.00113044370412633,0.00328366980722411
"YMR109W",-0.280949125510539,7.9511238283686,0.00113964333783307,0.00330876821882154
"YCL037C",1.73436954584981,1.95113881322517,0.00114677298227185,0.00332783508391494
"YJL109C",0.764701234964345,6.47816035605464,0.00115027324806816,0.00333635627883299
"YMR251W-A",0.364590219385383,8.33085289433866,0.0011618789910541,0.00336836746206131
"YIL007C",-0.51510632982261,5.55249841623481,0.00116671435478058,0.0033807291073637
"YEL051W",-0.281804757885882,8.08675181709538,0.00116846830347309,0.003384154161356
"YLR103C",-0.70847632166085,4.7680749366546,0.00116999809031612,0.00338692695714309
"YGR028W",-0.42724627751809,6.04825568114093,0.00117139798500137,0.00338932121137071
"YDL086W",-0.335187074282981,7.50637810859052,0.00117492994788613,0.00339787903306073
"YIL010W",-0.497211233697773,5.54331688733573,0.00117609639368154,0.00339959079697785
"YNR009W",-0.499454940233257,5.04993608271977,0.00118134883046715,0.00341310597161821
"YCR096C",-0.920405697174356,4.99152629543034,0.00119282116859592,0.00344438644474079
"YOR101W",0.671272481149952,6.32405421913405,0.00119333990395785,0.00344438644474079
"YPL007C",-0.545220210586278,5.18404787980583,0.00119431880011527,0.00344553112641738
"YDR532C",-0.687948700044346,4.59269291278969,0.00119749387713542,0.0034530074420128
"YGL006W",-0.336694418586506,8.14565207229039,0.00119842696131346,0.00345401477354687
"YNL093W",-1.05413915135972,3.54053779182659,0.00120578020919013,0.00347351582170302
"YJR149W",-0.735941091154183,4.32457184576588,0.00120898509633366,0.00348105343795926
"YDR182W-A",-1.87011805558858,1.98102758163859,0.00121147915414951,0.00348603594605779
"YJL093C",-0.40052991374387,6.68140568129946,0.00121189385517,0.00348603594605779
"YOL064C",-0.347269230657695,7.16882609067166,0.00121690222859581,0.0034980626989777
"YML075C",0.446626496032386,7.30848531916305,0.00121725724137149,0.0034980626989777
"YAL067C",-1.51454405253381,2.78572173720515,0.0012240742496801,0.00351492092935125
"YPL248C",-0.509439627147095,5.57306788216877,0.00122431165039596,0.00351492092935125
"YPL053C",-0.492031977282316,7.07283889891343,0.00123638320843391,0.00354785618055452
"YJL181W",-0.535159742870573,5.36251894916871,0.00123844246292317,0.00355204268207289
"YLR342W",-0.215853281043908,10.0638439262783,0.0012397120661242,0.00355396138336091
"YJL148W",0.730884089435107,5.84347841597313,0.00124912861571999,0.00357922228533423
"YDR210C-D",0.87343801950244,6.47383078471977,0.00125584312328976,0.00359672011641118
"YOR066W",-0.55213524492337,5.49170036633606,0.00125904880986924,0.00360415665602144
"YGR278W",-0.580043383537061,4.98892228197687,0.00126124620799346,0.00360870106996967
"YLR025W",-0.322146449147004,7.43507181072975,0.00127060624108464,0.00363372505002311
"YLR019W",-0.330620008074431,7.42172768539792,0.00127245183380662,0.00363724516938829
"YLR461W",-1.90271239656508,2.13480417999848,0.00127346638771825,0.00363838755003808
"YCR027C",-0.585505865752114,4.755140611277,0.00127649720082004,0.00364391737115596
"YOL087C",-0.282118901846841,7.83876596687263,0.00127663354916449,0.00364391737115596
"YCL001W",-0.502437131202702,6.60586440592386,0.00128469311998631,0.00366515390113741
"YOR002W",-0.351006101563388,7.09003539877935,0.00129661916195841,0.00369739546087129
"YMR183C",-0.346075398713976,7.34776100422721,0.00129770360699565,0.00369870531916825
"YDR056C",-0.318955916031448,7.09412604959463,0.00130787212104759,0.00372589279741868
"YML032C",-0.333537464241704,6.81964488889871,0.00131157334472765,0.00373463882615665
"YDR139C",-0.44032100151035,5.52730716652138,0.00131300959528663,0.00373693014685474
"YLR191W",-0.591730266753949,5.45455396975236,0.00131479564641029,0.00374021434606236
"YNR035C",-0.313099822753558,7.81851142490066,0.00132119521173802,0.00375661319935313
"YHR123W",-0.478843311175918,6.23165160093623,0.00132203651864882,0.00375719984670752
"YIR034C",0.610453423217909,6.2356204659502,0.00132455048344233,0.00376116387650711
"YKL195W",-0.274907847793449,8.14254517338621,0.00132470263962157,0.00376116387650711
"YMR301C",-0.374654075649506,6.40852123348713,0.00132905810697525,0.00377172029686934
"YJL078C",0.358584797540936,8.1814562574187,0.00133023492922593,0.00377325027623674
"YNL186W",0.768251474200937,6.17893366425821,0.00133644829855081,0.00378905825707961
"YIR019C",-0.586574334473928,4.92114187432101,0.00134171708842308,0.00380217433534452
"YMR026C",-0.539399850936065,5.68423633677911,0.0013463289264375,0.00381341706928228
"YPL267W",-0.884940992623242,4.23839887135654,0.00135493692651632,0.00383596258095554
"YKR042W",-0.211351279009476,11.0048216415576,0.00137198732794068,0.00388237638423004
"YDR009W",-0.797193476126086,4.23930514273753,0.00137402711467594,0.00388628988410016
"YOR336W",-0.436114006919331,5.92623268929494,0.00137630109811597,0.00389086172840524
"YGL117W",-0.545190208666132,5.94974290102675,0.00137996701438781,0.00389936238019706
"YML083C",-0.788959412784898,3.96163051443065,0.00141512067570022,0.00399678713036668
"YIL009C-A",-0.632292152495783,4.63049858986295,0.0014222427979432,0.00401498599018603
"YDR487C",-0.309050904503316,8.09700869812843,0.00142726659380405,0.00402724675037605
"YPL043W",0.645660232667471,6.41571845420838,0.00143577418335866,0.00404932118347627
"YLR196W",0.53136134483217,7.20613742505906,0.0014371688981059,0.00405132366369347
"YBR165W",-0.62118892339148,5.1387308797114,0.00144764913514752,0.00407892377746089
"YNL119W",1.02291084377311,4.53050513810208,0.00145517372329646,0.00409817368907431
"YOR208W",-0.416857084036197,6.79783401626966,0.00146814843697935,0.00413118889103604
"YDR060W",0.709978016388244,6.8099970479329,0.00146829309410999,0.00413118889103604
"YKR071C",-0.513260422769736,6.80105991700466,0.00146941059027695,0.004132368090622
"YOL057W",-0.44053783739895,6.81035847246223,0.00149250942974475,0.00419533410726826
"YFR026C",-1.10772082353945,3.34095853036758,0.00149528678094664,0.00420114524352387
"YGL017W",-0.411024675687866,5.95079343181187,0.00150051979542243,0.00421317336081745
"YNL009W",-0.904206644758143,4.32733395527956,0.00150099196292094,0.00421317336081745
"YLR135W",-0.683232320975791,4.93051202186919,0.00150798471025273,0.00423079446683992
"YIR008C",-0.47725208623887,5.40650307544239,0.00151065205357686,0.00423626928958023
"YOR271C",-0.273095470977976,7.9859760524452,0.00151340738359541,0.00424198554653437
"YDL098C",-0.775840178050801,4.1866760469872,0.0015145615979498,0.0042432106889531
"YDR371W",-0.531375839188344,5.47478241301841,0.00151749933634577,0.00424942904550777
"YDR079W",-1.00041057475341,4.22051953071794,0.00152679201665588,0.00427342874292944
"YLR159W",-3.89113079308421,1.20050040609221,0.00152848193857852,0.00427436407096413
"YLR161W",-3.89112768730307,1.20050040609221,0.00152895344287029,0.00427436407096413
"YDR458C",-0.45291012392262,6.01360953083512,0.00152929821678889,0.00427436407096413
"YLR156W",-3.89112069525573,1.20050040609221,0.00153001573471388,0.00427436407096413
"YPL244C",-0.413128629379387,6.37541847721927,0.00153487820985232,0.00428592466620868
"YKL181W",0.259493178296619,8.50093630452662,0.00153601672177854,0.00428708063337907
"YBR281C",-0.390244286406582,6.03614442013824,0.00156611792396979,0.00436903335979692
"YBR096W",-0.432537378937875,6.17162866215464,0.00156743413925398,0.00437040018486956
"YEL047C",-0.28503744173475,7.54388449131764,0.00156808510942675,0.00437040018486956
"YOR342C",0.763176302157292,6.16793661241087,0.00156931004654262,0.00437175496487414
"YJR089W",-0.498831711603199,5.74465868358569,0.00157410914383531,0.00438306061368166
"YKR099W",-0.576047643618442,5.20959789997604,0.00157875494224305,0.00439392897142622
"YJR016C",0.285238135047314,9.54530980016863,0.00158013051591846,0.00439568982731055
"YDR218C",-1.6894276175818,2.13227902460648,0.00158186897995389,0.00439845806127217
"YDR449C",1.17569412458993,4.29235448672252,0.00158675688899476,0.00440997675536966
"YGL244W",-0.331673331361126,7.31948079695022,0.00159109610823181,0.00441996040958105
"YPL013C",-0.475006136151151,5.99992430038902,0.00159675486400156,0.00443359855950129
"YDR498C",-0.501442556005619,6.00865235700206,0.00161600784553733,0.00448495235555554
"YHR062C",0.593730552304078,5.464826290943,0.00163335927573621,0.00453098304478723
"YAL059W",1.1436554623978,4.64033232050606,0.00164177930337339,0.00455220625026258
"YMR189W",1.05046560417888,6.00039489016119,0.0016478998973771,0.00456703685844511
"YCR102C",-0.782351858249365,3.95634906053895,0.00164980178092734,0.00456987804557229
"YOR262W",-0.442743045967129,5.78417103425846,0.00165046972847524,0.00456987804557229
"YCR009C",-0.316485974874647,7.40054868345874,0.00165181566981923,0.00457146553710026
"YOL157C",-0.794426534812933,4.41283880026934,0.00165307399594195,0.00457280917905026
"YGL223C",-0.470128583387293,5.61179332617904,0.001655269774063,0.00457674357622932
"YOR257W",-0.547955078511419,5.63459943390663,0.00165893618337619,0.00458473862542594
"YMR023C",-0.58531522731414,5.03177716986115,0.00168232202840886,0.00464719861909207
"YDR087C",0.564745035733803,5.94419985230486,0.00168497503128756,0.00465235523104457
"YOL146W",-0.676442606072726,4.44315169523764,0.00168983737542629,0.00466360436119279
"YNL084C",-0.369489587835694,6.9452521527935,0.0017100471801012,0.00471717909774304
"YJR021C",-0.38386376613558,6.0228950704704,0.00171084872752447,0.00471719101619864
"YEL035C",-2.38693111925561,1.72852989928368,0.0017143137111875,0.00472454319007753
"YJL127C-B",-0.586026791325672,4.71826709829407,0.00171718668439347,0.00473025773349914
"YMR058W",-0.368978945190795,9.22103985030354,0.00172350079887941,0.00474544170636084
"YOR112W",-0.499808860239885,5.85894407532174,0.00172927721002233,0.00475913174497773
"YDR163W",-0.555048266786686,5.203487428103,0.00173918212837189,0.00478382694149159
"YPL217C",0.479622428673709,7.05558652117974,0.00173986742911778,0.00478382694149159
"YDR320C-A",-0.673113666987007,4.98850340243524,0.00174070487728654,0.00478390652991382
"YKL094W",-0.292709782306897,7.70181950318619,0.00174749594075565,0.00480034052063657
"YLR157W-E",-1.34344150092305,2.73683842229801,0.00175541591681714,0.00481985892334431
"YOL031C",-0.47167250259007,6.11346919604058,0.00176122204459433,0.00483355790253462
"YJR068W",-0.397628669354575,6.54494019365211,0.00177285334182309,0.00486322356215448
"YLR429W",-0.273193318893768,8.01917497062568,0.00178212851770138,0.00488640150103758
"YER120W",-0.270727650829512,8.18238156348766,0.00179090434078822,0.00490818943235012
"YPR072W",-0.45859774846311,7.07691036078214,0.00179194242324822,0.0049087607955369
"YER167W",-0.36161077326977,6.87517876823924,0.00180187182195176,0.00493367680263238
"YDR120C",0.620621177063352,5.82624718431013,0.00180781786647876,0.00494766804623258
"YOR155C",-0.33188718465341,6.94206094396122,0.00182235614259533,0.0049851508533225
"YOR294W",0.729784604359358,5.98052154603357,0.00182357147145391,0.00498617023872124
"YOR246C",-0.285986522101746,7.48197187401178,0.00183353591329125,0.00501110023045928
"YJR013W",-0.447528283152683,5.57631747021791,0.00184006822765045,0.00502663144183182
"YKL039W",-0.278230070050326,7.87611165095006,0.00184482134612741,0.00503729021921361
"YDR169C",-0.345297345566306,6.73878728386122,0.00184810275339165,0.00504392250545128
"YOL051W",-0.410539702370489,7.31521386322434,0.0018498355530423,0.00504632409744182
"YDR103W",-0.441893297144479,6.03837339363897,0.00185983492879314,0.00507126418141428
"YFR013W",-0.427323518821848,6.64422734244561,0.00186293348267065,0.00507737329201392
"YBR273C",-0.34599830129347,6.69243715423642,0.00186725848122487,0.00508681787910109
"YPL262W",-0.304629689414832,7.85719595068212,0.00186898661502143,0.0050891826051918
"YNL310C",-0.430889619584217,5.57496278641629,0.00187264272764368,0.00509679255725283
"YDR025W",0.205525690346024,10.3794928722553,0.00187439587802812,0.00509921857944477
"YBR278W",-0.565065174466729,5.11863469390199,0.00187822587841791,0.00510728976222371
