"","logFC","logCPM","PValue","FDR"
"YIL067C",-0.103934087605665,6.41122786390888,0.474210712231631,0.538768199745499
"YDR364C",-0.120789714999049,4.9391499132538,0.474340088776519,0.538811730714276
"YER171W",0.141109125322434,5.70825432017305,0.474646811437188,0.539056657058319
"YPL030W",0.132839204358448,5.17278526197787,0.475068752199842,0.539432317552575
"YFL036W",-0.0756940358750215,7.2375788717086,0.47628362314448,0.540708019598214
"YJL026W",0.0560899319667333,8.2387321932592,0.477226119340829,0.541674074072451
"YPR132W",0.0636947287925451,10.2372213339718,0.477400101801986,0.5417676260764
"YAL065C",-0.320843795306249,2.60360737265364,0.48002394858106,0.544640786913544
"YOL024W",-0.775073074320055,1.37486792265777,0.480795779817052,0.545411930440471
"YGL001C",-0.0666196219654975,7.37440711054592,0.481131610538674,0.545688276702575
"YDR225W",0.0825977701501527,9.40906157573033,0.48133668885865,0.545816249133123
"YOR161C",0.0804567935278306,7.05651879724075,0.481899120891692,0.546349319470423
"YDL008W",0.0986732537275172,5.46922779998127,0.482333583843335,0.546737129425481
"YKL218C",-0.172643096974085,5.95416628575976,0.482932163167508,0.547310785187157
"YCR024C-B",-0.223610439470448,7.45485794925789,0.483072665049409,0.54736517791983
"YIL148W",0.069600804714536,10.3500852734923,0.483968894857075,0.548275694212007
"YBR155W",0.127744845976624,5.66532571110517,0.484695887469547,0.548910201735598
"YNL280C",-0.0721806093974162,7.3200112585016,0.484714518179568,0.548910201735598
"YCR032W",-0.0910629648006672,5.83558059510409,0.484845634507284,0.548953620241025
"YML133C",0.633971751232946,3.37447331766161,0.485233481743859,0.549287643290303
"YAR014C",-0.0730633771849855,6.73646919429121,0.486082633390468,0.550143638441354
"YDR198C",-0.12815206503214,4.40307788170877,0.487191535085843,0.55129323256893
"YPR104C",0.108961517939371,5.64533461120102,0.490202371112233,0.554594154851067
"YKL164C",0.0560029262777346,8.95490669958194,0.490426462632555,0.554741613342922
"YMR289W",-0.0881753590375047,5.81676147962322,0.490547359829314,0.554772310418588
"YHR131C",0.0700013170515129,6.47698477122577,0.491510355290457,0.555755163816861
"YER172C",-0.0803922627715897,6.47505951886917,0.495220015947098,0.5598427272371
"YLR157C-C",-0.262600855539096,2.86521930138206,0.495724667773225,0.559991723336967
"YKR028W",-0.0612913227215727,7.41419205372635,0.495735738785329,0.559991723336967
"YLR156C-A",-0.262595567012632,2.86521930138206,0.495759911307897,0.559991723336967
"YLR159C-A",-0.262591383931479,2.86521930138206,0.495787788801484,0.559991723336967
"YLR154C-H",-0.262585797594859,2.86521930138206,0.495825019192559,0.559991723336967
"YHR027C",-0.0579469002810326,8.82459278007507,0.49624422028564,0.56035821592178
"YDR437W",0.261870096473933,3.34439803225,0.496609904933292,0.560664149492518
"YMR318C",0.0574827624891852,8.71474148801031,0.496786333989367,0.560756340750684
"YOL101C",-0.16576773451732,5.4276356002146,0.497175277876893,0.561088330955098
"YDR261C",0.0762545237214435,6.81168451580255,0.497959156122637,0.561865813649436
"YLR453C",-0.198116252194591,3.4530671832825,0.498374803208608,0.562227590197395
"YML100W",-0.135749349655811,9.49393258422501,0.499327300724078,0.56319474616553
"YHR199C-A",-0.202790870066413,3.36251412258143,0.499474241014159,0.563253113032358
"YLR190W",-0.0927780329751528,5.93022203344364,0.499992650378362,0.563730280542829
"YLR401C",0.104268770998219,6.16078332500953,0.500443670736058,0.564131301151696
"YBR065C",-0.189236166543174,3.37260120110261,0.500872077790628,0.564506682721361
"YLR179C",-0.0828583372235514,8.40320832136563,0.502148710011766,0.565837729411468
"YNL249C",-0.13215090109543,4.43016531751781,0.502270768278857,0.565867504932596
"YDR237W",-0.102127558795644,5.49455163076915,0.502678060782904,0.56621855809108
"YBR108W",-0.0994293780079522,6.7642256953531,0.503212650863343,0.56651509976444
"YGR215W",-0.178495027187061,4.57076451765334,0.503386778776248,0.56651509976444
"YDR446W",2.03627299126473,0.720324635133262,0.503653658342195,0.56651509976444
"YJL028W",-1.74336286431624,0.719649318941529,0.503669183079135,0.56651509976444
"YBL071C-B",-1.74322976105294,0.719634894698829,0.503680008992997,0.56651509976444
"Q0140",-1.74312853015001,0.719623924284087,0.503688869342863,0.56651509976444
"YJR151W-A",-1.73675661073589,0.718983944174789,0.503706317640192,0.56651509976444
"YNL277W-A",-1.74010721724698,0.719319938035562,0.503707273932858,0.56651509976444
"YLR418C",-0.0883312263985755,5.81270873208455,0.503988678001399,0.566519261594674
"YHL009W-A",2.02973818507931,0.719852054976043,0.503995307807102,0.566519261594674
"YDR542W",-1.73648097381264,0.718979660262707,0.503998207374407,0.566519261594674
"YHR172W",-0.137541754331798,4.6391386073575,0.504677462451185,0.567175032350174
"YNR052C",-0.0748916240132931,6.82557853215545,0.506092676145294,0.568657494255925
"YGR093W",-0.091166816242601,5.55003398672837,0.507009510296685,0.569579508719476
"YJL025W",-0.184644877270561,3.70688096333467,0.507467812195586,0.569986151245498
"YPL115C",-0.0764178446190102,6.20134459182393,0.507975289747914,0.570447862865517
"YHR133C",-0.0741552412381553,6.84766363208054,0.508227196984324,0.570622452477466
"YJR133W",0.102306179329376,5.51393587341581,0.508725646236853,0.571073733406082
"YJL144W",-0.190200447894497,4.47854621887376,0.508907519204461,0.571169535495599
"YGL256W",0.096972001103585,6.22201255052263,0.509156497569418,0.571340602336098
"YPL026C",0.0754566221307781,6.2003952363165,0.509257577201025,0.571345673928416
"YEL027W",-0.0527777253491507,9.50023389678224,0.509816179569223,0.571828743757899
"YNL256W",-0.109216952242137,6.0246045895281,0.509881435198018,0.571828743757899
"YNL289W",0.101911155200706,5.56187906282902,0.510376065349584,0.572275000696132
"YJL079C",0.0583691592506393,7.90081819346708,0.510609654652067,0.572373441084251
"YMR186W",-0.0457554846214991,10.4344628965604,0.510657325584546,0.572373441084251
"YNL019C",-0.495348452730031,3.60845982865948,0.511006864172326,0.572656745323419
"YNL208W",0.113796903123721,10.0344886252396,0.511129474289865,0.572685684410742
"YLR287C-A",0.0927435909924329,9.11020935569416,0.512675629724322,0.574309295925561
"YOR302W",-0.445181041040179,1.87643516714977,0.513384734995842,0.574994790265076
"YPL160W",0.0612089555282212,8.45578671353742,0.513784136102031,0.575333219779659
"YBL079W",0.0988089029710964,6.34198762046675,0.517045129979736,0.578875313924332
"YBR180W",0.382450833556456,2.22739134372123,0.518858222759723,0.580733202122464
"YOR276W",-0.0560592286285691,7.61713812836656,0.51890086861948,0.580733202122464
"YLL042C",-0.270202458946341,2.2644707682281,0.519837528570798,0.581618634674417
"YOR032W-A",-1.15528426145021,1.06295389993052,0.519888619028729,0.581618634674417
"YLR014C",0.20881157812683,3.45877918789912,0.520213683299575,0.581830217496144
"YCR053W",-0.0509712736883471,8.625256491447,0.52027440945954,0.581830217496144
"YIL099W",0.177809804317406,4.3433991381408,0.520861321190036,0.582376499902011
"YHR097C",-0.0795876581148688,7.4489526324789,0.522109734001007,0.583662062362358
"YHR214W",-0.308528137714535,3.57468724349893,0.522216753748837,0.58367142650772
"YBL008W-A",1.17982850327863,1.06413567190909,0.522794927566818,0.584123931957644
"YDL111C",0.107885317786534,5.90956292222687,0.522819054190922,0.584123931957644
"YJR108W",0.278953621247109,2.62168348273639,0.523510390765388,0.584785913188371
"YLR291C",-0.0876891424978565,6.04008415877311,0.524120899858534,0.585357373435814
"YOR202W",0.120804936790927,7.07672835255206,0.525293897242392,0.586556706922671
"YMR142C",-0.0574878090809363,10.2653965894524,0.52648450493037,0.587775248240189
"YBR042C",-0.088757862302979,5.79651823158491,0.526939677700459,0.588172434060294
"YLR018C",-0.0830345073160632,5.8333492768437,0.527647371414506,0.588851281904872
"YJR072C",-0.0572407675414399,7.66804178216316,0.528855410134432,0.590088150436627
"YHR122W",-0.111477471581728,5.05659239589943,0.529079475370873,0.590226858176745
"YJR066W",-0.0619752137161033,6.81074686168648,0.529328137054721,0.590392337745022
"YMR277W",-0.0806416443736455,6.54859958945065,0.529427369287661,0.590392337745022
"YDR034C-C",-0.548997546813441,2.79684078121834,0.529856052354747,0.590759046878282
"YEL017C-A",0.0908326404350754,7.50265644977646,0.529999004860405,0.590807104702151
"YBR126C",0.0645877291474982,9.92929992188782,0.531711902643814,0.592604883771605
"YOL076W",0.134540144280965,4.75575973660781,0.5319581452965,0.592767673393482
"YKR103W",-0.171470994952299,3.43486978663671,0.532607332216074,0.593379323050745
"YOL096C",-0.108485706934093,5.63790737501535,0.534384681782085,0.595247394974511
"YIL049W",-0.161036010107225,4.6368874976734,0.534685166940858,0.595470004289301
"YNR072W",0.219939310449211,3.30221973817796,0.534792412999397,0.595477363138396
"YCR020C",-0.273006473441067,2.5742396887874,0.538821961124084,0.599851278263633
"YML116W",0.117154534099039,5.44979064042916,0.541015295952032,0.602179741562862
"YOR098C",0.0824171662941732,6.67628274275743,0.541646592791286,0.60276902191951
"YJR003C",0.135029821725165,4.86822346230884,0.542065786137495,0.603122086606912
"YHR077C",0.0726225735497729,6.97696909746825,0.542246507191951,0.603209735486891
"YNL022C",-0.101730961599928,5.35571584247615,0.54253079129678,0.603412536109595
"YBR061C",0.165163718524283,4.66338507068608,0.543107661735891,0.603940619148895
"YER182W",-0.0877592161469005,5.47912796289294,0.544589893665637,0.605475084708676
"YHL015W",0.0679785273356903,10.8887001678551,0.544728372587023,0.605515269697054
"YDL051W",0.0925779270626766,6.90232191771249,0.545761502756731,0.606549739258373
"YHR057C",-0.0654464277015651,7.19688299316313,0.546233482080367,0.60696028421963
"YDR300C",0.0808856850142374,6.64236144124452,0.546717002228392,0.607278798102985
"YPR040W",-0.0809949573569959,5.99398981785919,0.546725394202231,0.607278798102985
"YOR264W",-0.0818362330915025,6.153282962346,0.54854946360623,0.609190536065702
"YJL087C",-0.106983232053295,4.8571721865235,0.549977398991607,0.610661713235755
"YNL034W",-0.463570745225993,1.57301385606933,0.552296681231597,0.613121850440405
"YJL076W",-0.0527112276888263,7.17885105036507,0.553189804038491,0.613998137403067
"YGR204W",0.0996777077153726,9.63709567544825,0.554015883538871,0.614799696717836
"YFR032C-A",0.0744073836328414,9.82973880639315,0.555324790964636,0.616136656316849
"YGR249W",0.0772782194639214,5.96180636293241,0.556176471038774,0.616950409916707
"YBR286W",0.044467390001239,10.1101739867461,0.556313071727974,0.616950409916707
"YCR090C",-0.0726952503345106,5.76071603832776,0.556371030474151,0.616950409916707
"YMR129W",0.0689715935423288,6.58433782958827,0.558172561870902,0.618832124525038
"YPR119W",-0.107881379103095,4.84904744004219,0.55956835038441,0.620263381270992
"YBL051C",-0.0610572139187636,7.14396268182034,0.56146204011447,0.622245905854527
"YFL016C",0.0645107754044062,7.27373069846888,0.563222978087916,0.624080592012397
"YDR508C",-0.0606901948346213,7.98686242089373,0.563579938767803,0.624359201963882
"YJR073C",0.0990980776810036,7.5150469990519,0.564726547095543,0.6255123510229
"YLL032C",0.119266179724596,4.73226476100894,0.565215194010378,0.625936422039942
"YCR016W",0.14280748424914,5.40312148563952,0.566471090274033,0.627209850514868
"YOL052C",0.0759368358257069,5.95049557628415,0.568268659643419,0.629013599783191
"YIL084C",0.0911491219375124,4.70208020102531,0.568312777495511,0.629013599783191
"YLR447C",0.0490896023789705,8.46470256055638,0.568443701053026,0.629014963328668
"YOR051C",0.0798523176879497,7.04827196132996,0.568526622254811,0.629014963328668
"YKL205W",0.106669647254459,5.69688362655034,0.569359897083553,0.629819127134677
"YNR044W",-0.0790302765056275,5.64041051097715,0.569623095800629,0.629971623282332
"YLR315W",-0.174599831866029,3.61737286758515,0.569710690583701,0.629971623282332
"YBR154C",0.127979864993216,6.05678105392422,0.569817418955281,0.629971911053512
"YDR408C",0.080147714006684,7.19516914890683,0.570532838984612,0.630645023028573
"YPR062W",-0.0481508915301266,8.42803180256185,0.571441962118038,0.631531955519692
"YGL212W",-0.116696122568564,4.60452560858139,0.57201891048561,0.63205152069904
"YDR497C",-0.0656400470722359,9.4521294252509,0.572314564229469,0.632260133783751
"YBR182C",0.186901767969487,3.57791178996797,0.572803008532629,0.632681613120695
"YBR005W",-0.0597543897133599,6.89078735099653,0.573005181097957,0.632786796669767
"YOL132W",-0.261798483068217,2.8601490991854,0.57311761652378,0.632792860043144
"YGR085C",0.0559256742983118,9.17674792667767,0.574490959743293,0.634190859850945
"YHR109W",-0.142384861468255,3.73823503865924,0.576703846589138,0.63639682600399
"YDR457W",-0.0456341025126757,7.69956212483329,0.576704374012742,0.63639682600399
"YOR052C",-0.0551637693475688,6.69991908015676,0.577704926866649,0.637382072024979
"YCR048W",-0.0607926125607837,7.20512918332859,0.578853503759769,0.638526125099916
"YHR068W",0.0457921527186002,8.68424710633926,0.57895769159389,0.638526125099916
"YOL155W-A",0.463888752828092,1.63274966124119,0.580041259892645,0.639523390831259
"YER086W",-0.0464816016556405,8.1279539484996,0.580155133654671,0.639523390831259
"YGL064C",-0.140615149855038,4.33499378706611,0.580186169001554,0.639523390831259
"YOR253W",0.0876652829129335,5.9055944886184,0.580732995381478,0.640006916310711
"YOR028C",-0.101100865581172,5.22041664017551,0.580899736799051,0.640071460454373
"YKR082W",-0.079498338885942,5.81932277988184,0.581140863318272,0.640217927435155
"YKR006C",-0.0742406559089977,5.79573424945885,0.583196630330169,0.642363079237456
"YHR213W",-0.325927007785253,2.4484239823189,0.584200230348053,0.643292493099003
"YER174C",-0.0986266717784932,5.69313242323824,0.584257876950151,0.643292493099003
"YDR114C",-0.143938219940563,3.63356190517342,0.584847412968977,0.643821793960453
"YEL011W",-0.0780806630366519,9.22368352354836,0.587747868335424,0.646819402748584
"YOR209C",0.0458132581867339,7.89269112912361,0.587789070234771,0.646819402748584
"YNR019W",-0.0577101147472796,7.39794068737691,0.588320022559961,0.647129776395385
"YCR037C",-0.0598175807198495,6.53978745492328,0.588383715748398,0.647129776395385
"YGR131W",-0.127035686068106,4.12111867613396,0.58858914922616,0.647129776395385
"YPR035W",0.0832758303974946,10.9989656707295,0.588610288201275,0.647129776395385
"YOR335C",0.0471916652500601,8.64414667794173,0.588617957843496,0.647129776395385
"YOR096W",0.0467012199677051,9.69532424063878,0.589716936809452,0.648217558071991
"YNL121C",-0.0680098821422002,7.27290382964603,0.590705518718249,0.649183609631478
"YOL011W",0.0781773992628783,5.71040874002816,0.590897214641012,0.649273689699325
"YMR096W",0.0939495681595275,5.1749701655227,0.592680984562512,0.651112771195022
"YDL108W",-0.0801201391924898,5.22640288693741,0.592911035503303,0.651244588281612
"YML081W",-0.0807530328386516,6.5946220488708,0.593441885535826,0.651706688328783
"YER122C",-0.0487974520382245,7.63922350330089,0.593754541228392,0.651929044432807
"YER184C",-0.129989702196263,4.82513368054345,0.594386870375467,0.652502247126463
"YHR143W-A",-0.09121314189648,5.52207320735946,0.594511070490337,0.652517529974276
"YPL220W",0.0514261895004901,10.5654477193011,0.595984850640706,0.654013791031353
"YPR106W",0.113204664268589,4.87355145509888,0.596744168589406,0.654725615713613
"YBL097W",-0.127320668249815,4.13506013798635,0.596907831107782,0.654783766530357
"YLR440C",0.0695298588996964,5.59203891421314,0.59959705973576,0.657576894097759
"YNL012W",-0.193682514684122,3.5521275625016,0.599676342834461,0.657576894097759
"YBL018C",0.0957006928557434,5.07365180768,0.600954268797101,0.658770061805276
"YHR005C",-0.0634140390081466,6.04410818565279,0.600987120774865,0.658770061805276
"YGR021W",-0.0674593108715503,6.22571624822837,0.603124202025614,0.660990165472413
"YDR110W",0.091635191373427,4.89343250435103,0.603459477246689,0.661235134605308
"YPR169W",-0.0551143377439307,6.87397041252747,0.603652731160255,0.661324423305911
"YGR251W",0.129209843526871,4.34420578494807,0.603924426353651,0.661499598432905
"YER061C",0.0771790251717524,5.53981069657814,0.604139848844692,0.661613082660381
"YML054C-A",-0.314103199918405,2.18523994039021,0.604492696115262,0.661876995357884
"YER151C",-0.0669109266269446,6.57577591784532,0.605306939598881,0.662645913340717
"YBR135W",-0.0627589576225612,5.76221997681749,0.605814302559851,0.663078658573185
"YLR040C",-0.124452948419789,4.388623911538,0.607163152172843,0.664269809540183
"YCR081W",0.119770593579945,4.85818482331145,0.607225332865074,0.664269809540183
"YNR076W",0.122602199215202,3.98656590687408,0.607310514149155,0.664269809540183
"YLL064C",0.122600943579786,3.98656590687408,0.607351642658845,0.664269809540183
"YDL130W",0.0467590132697477,10.0627025160703,0.608287255614361,0.665170151814854
"YGR132C",-0.0505853154873788,7.62207124136015,0.608802925200919,0.665611032596792
"YKL159C",-0.133438152450798,5.03817646727023,0.612280441311854,0.669289372111997
"YNL254C",0.162640993751481,4.12694955876708,0.61377622769027,0.670800505955546
"YNL284C-B",0.0953512949717573,6.74112748767787,0.614004412838271,0.670925966900102
"YMR269W",0.158955247542813,4.88546830250799,0.614660726421559,0.671519113411441
"YDR346C",0.0560304757492834,8.12543279969063,0.615134909830548,0.671909737764302
"YDR146C",-0.0722808038527369,5.8310102669793,0.61524538773145,0.671909737764302
"YPL170W",-0.0824472325254178,6.50654603766796,0.615646126939259,0.672223312991252
"YLR243W",0.121563154317452,4.97871672866439,0.61734737943919,0.673956539509536
"YDR045C",-0.0926904231355405,5.15804206626126,0.620002219676192,0.676729963811848
"YPL087W",-0.0728363718712937,6.91924320498422,0.620359987468352,0.676995582045415
"YLR090W",-0.0651353498100401,6.22542042077348,0.620820499355359,0.677373205732188
"YNL049C",-0.0613485834007976,6.13978923890413,0.623528349531628,0.680202294280723
"YBR242W",-0.0622908527669844,5.2450287485189,0.623833686976241,0.680409940246713
"YOR192C",0.199198400383561,2.93736921272357,0.624702608140554,0.681232092216671
"YLR439W",0.0644969860390994,5.74311632356108,0.626851307459297,0.683449269621644
"YDR352W",0.0738587149384173,5.63766496396096,0.62758244092709,0.684120357952393
"YHL004W",-0.0611390540893751,6.41197027756518,0.627809790548032,0.684229401800261
"YBR084W",0.059029593358003,7.75398147365013,0.627913748821264,0.684229401800261
"YHR185C",1.38597825167969,0.827457089346705,0.630048827125106,0.686350379989254
"YLR412C-A",-0.826870738637607,0.826246899763185,0.630092152121283,0.686350379989254
"YOR293C-A",1.37728020594457,0.827284898765933,0.630485511603706,0.686652452081562
"YIL134C-A",1.38344209621194,0.827802734218942,0.630669646524663,0.686726591550686
"YGL242C",-0.0880499932467054,5.71406709343815,0.631044836147743,0.687008702021379
"YER075C",0.133655252699441,4.74424029248066,0.63128628238362,0.687145131137579
"YDR322W",-0.070394279158073,5.46828036876874,0.631857291876426,0.687640168481297
"YGL150C",-0.0480458631587417,7.31291811733104,0.633211394686981,0.688987094954554
"YHR058C",-0.083518948997421,5.23741200566624,0.633703311982854,0.689395568487323
"YFL025C",-0.0779461857312511,5.35990193101323,0.633952707162912,0.689540104463777
"YDL080C",-0.0750682327866053,5.91165665195597,0.635198405502701,0.690768050975829
"YGR201C",-0.0783961794339997,4.81934510377209,0.63537805256784,0.690836445616301
"YDR297W",-0.0451382497490468,7.82032811654809,0.638499775096547,0.69410309925524
"YDR539W",0.0558728310898851,5.90411554525451,0.640681741130216,0.696347145897775
"YLR336C",0.154994565252872,4.55394945649448,0.642777868205262,0.698497088369245
"YPL254W",-0.0916249581446855,5.51066073700484,0.64378406744689,0.699442436495453
"YNL137C",-0.0580961331218521,6.10535347645623,0.643884223692874,0.699442436495453
"YIL064W",-0.0481970171733898,5.74855151424117,0.644420874132303,0.69989690019105
"YOR298W",-0.187777107833459,3.63792090732072,0.646328068072208,0.701839452887366
"YGR095C",-0.0568639650929823,6.04609898073588,0.64752668651851,0.703012000757803
"YEL009C",-0.0384285998359885,9.86483593959627,0.648777100994696,0.704240342429943
"YOL094C",-0.0841525846352094,4.92186383817776,0.649437512821761,0.704702694782736
"YJL014W",-0.0352709428835807,8.32097997053574,0.649441236209271,0.704702694782736
"YJR141W",0.0801073014672493,5.04478371072942,0.649685071116772,0.704838020865043
"YHR019C",0.0375706112337387,9.41213926459521,0.651980188711674,0.707198309185513
"YDL238C",0.0774413110346863,5.17767975421848,0.652677998361859,0.707825461199985
"YDL218W",-0.233161981779185,3.21939230558785,0.653134465898596,0.708190697218617
"YHR031C",-0.0658166298261893,4.94213850531227,0.65523735115917,0.71034067548714
"YOR329C",-0.0496200442696838,7.31931109307479,0.655765022763755,0.710782494906235
"YNL069C",0.0423168742711418,9.77701261780559,0.655963430457615,0.710867329307273
"YPL117C",0.0685462948382719,6.9048709473692,0.656162883828221,0.710953265631127
"YHR105W",-0.111751969988594,3.94146582336848,0.657563438613902,0.712340327037432
"YDL070W",-0.0558115438228456,7.27587674368958,0.658002197316694,0.71268515495568
"YPL200W",-0.549795630982542,1.40914310308154,0.659393750897882,0.714061644228178
"YCL012C",-0.11386160163779,4.31508691892279,0.659677551377313,0.714238256450057
"YLR333C",-0.0424185287514643,8.56073180922981,0.660266025860274,0.71474461672434
"YLR172C",-0.0422852270259393,7.03650834555397,0.661004478299196,0.715347225936557
"YKL180W",-0.0275506806684926,10.1128466453997,0.661064497451596,0.715347225936557
"YLL036C",0.0517821262646569,6.36831582097969,0.663157042096661,0.717480383632464
"YAR033W",0.0800777393243624,4.73790173246698,0.663579158693805,0.717805828517595
"YJL223C",-0.452206245932669,1.47681729245222,0.664312153138445,0.718368526968921
"YIL176C",-0.45220693715488,1.47681729245222,0.664342163186401,0.718368526968921
"YIR009W",-0.10302628855515,3.86351765694335,0.666516040481726,0.720587504390713
"YMR216C",-0.0534927269471957,6.47300067464674,0.667324277567074,0.721329512306244
"YDR012W",0.0355862557088711,10.5187572058631,0.668666025311498,0.722598224408906
"YJL165C",0.0404332482715461,7.08825814057134,0.668742247230551,0.722598224408906
"YGR017W",-0.0554423199291444,6.39296507124123,0.670535185563106,0.724403266930235
"YLR287C",0.112025163832524,4.36151111500364,0.671171202339406,0.724958014648095
"YGL259W",-0.209844545365703,2.77606084156651,0.672220457984432,0.725958833709415
"YDR170C",-0.0329586444549198,7.98175153080288,0.67357678649758,0.727290847756603
"YLL067C",-0.409319619623042,1.71963172280178,0.675967318852492,0.729738847956613
"YBL071W-A",-0.133767395358031,3.47626289818715,0.676282858940622,0.729930674717556
"YCR068W",-0.0947240145771334,5.6345218508593,0.676540424489329,0.729930674717556
"YOR186W",-0.206680231229066,2.08447009935317,0.676720817214167,0.729930674717556
"YDR034C-D",0.105281302240018,5.77567315124376,0.676730973093451,0.729930674717556
"YDL129W",-0.12446578394906,3.49031536055895,0.676761818742693,0.729930674717556
"YOL115W",-0.0551568406463198,5.75121980558072,0.677614711348418,0.730717376899689
"YHR035W",0.110314004659732,3.59806794205984,0.678416536249869,0.731448732687769
"YLL010C",-0.0555417392520152,6.39621085018959,0.678676677867761,0.731595901428956
"YPL060C-A",-0.35520445332466,3.88542961061079,0.679647123897126,0.732508566866903
"YDR035W",-0.057226509026782,8.29266311367853,0.684965162871093,0.738105785596114
"YHL007C",-0.0433544233369665,7.00098921339181,0.685578393646013,0.738632074873171
"YIL150C",0.18169501931901,3.14328702191682,0.685844388066305,0.738784133294798
"YBR028C",0.0537461420428874,5.47457485483431,0.687796433174824,0.740752001291487
"YDR321W",0.0491334940030183,7.26939806224742,0.688754971417072,0.741649347747919
"YJR153W",0.120810930420745,3.44141301229951,0.688981238626847,0.741758003812783
"YPL207W",0.0569558274172509,7.38207584636795,0.689316574484424,0.741984022416652
"YPR070W",-0.0489771087241285,5.86046703417183,0.691201336841736,0.743877466368234
"YER089C",0.0405898041432916,8.0223942565604,0.692638070131106,0.745288136200355
"YFR012W-A",-0.738745741816607,0.97295198322542,0.693029817436364,0.745574078140176
"YPR096C",1.10421176409868,0.926508220701752,0.693203941153066,0.745625835266805
"YOR183W",-0.738715672747959,0.972918675047247,0.693423573120016,0.745726514385884
"YOR316C-A",1.10655850230982,0.926197756876299,0.693666418341895,0.745852116541703
"YDR169C-A",1.10079096733949,0.926835325471014,0.694148163240396,0.746234498890521
"YLR154C-G",0.0447423261250033,7.96770903504978,0.696470400412898,0.74859497897241
"YDR533C",-0.0689210715947313,4.79849275828158,0.696849496726305,0.748866413390764
"YHR201C",-0.0401184647834379,6.56528932056265,0.697623572035803,0.749500686590637
"YMR225C",0.0544504105582402,5.49772410424834,0.697693050826639,0.749500686590637
"YBR131W",-0.110536426961238,4.10186957532747,0.697933259623461,0.74962263517735
"YJR059W",-0.0401307999027257,7.8058252436296,0.698988741726122,0.750570994253033
"YBL072C",0.0299754475917212,10.9343154231284,0.6990699255245,0.750570994253033
"YJL043W",0.163692738922973,2.73571347471495,0.699611325547705,0.751016003858086
"YJL113W",-0.206444808407211,3.65833904504233,0.700115143019726,0.751420515372342
"YOL013W-A",0.372389725678627,1.60378056545671,0.700526298934102,0.751725446280936
"YLR419W",0.0784749633426676,5.13650306410015,0.702621826211407,0.753837415356826
"YML003W",-0.154501986549838,2.73148426112853,0.702785788178788,0.753876633185985
"YPL268W",0.0630170157166888,5.35166514409434,0.703087625352472,0.754063708394159
"YBR153W",-0.0484894805901399,5.29422889167766,0.703746379706155,0.754633441232569
"YHR178W",-0.0564688951509571,4.91024149381257,0.706242024435861,0.757172324440477
"YDL146W",-0.0518993725305701,5.84185859083744,0.709268682606396,0.760279491844573
"YLR143W",-0.0608043077127969,5.40213163853755,0.709966397730783,0.76088954453415
"YGR083C",0.0660444082591184,6.57466910097229,0.710596206008637,0.76142661190748
"YKL071W",0.127512205162892,3.38421899072831,0.71339801364727,0.764290430336935
"YKL212W",0.0305384028278906,7.87917102288122,0.713936228460326,0.764728577805892
"YGL096W",-0.0841672054667461,4.17657278607695,0.714415810670587,0.765103774070201
"YCR052W",0.0334244926592509,7.18188395586769,0.715611735210409,0.766245862692724
"YFR017C",-0.0644102657575424,7.33948553265075,0.716054043493017,0.766442353663284
"YNL240C",0.0560995289083325,5.96188973635421,0.716054306413831,0.766442353663284
"YLR466W",0.0420141126125526,8.21372755685585,0.717262953600472,0.7675971959584
"YNL073W",0.0344021819085895,6.93401193040215,0.71922343087066,0.769556065182947
"YDR211W",-0.0375662513668598,7.14419080844405,0.719461250468622,0.769671346776864
"YDR275W",0.0594396512049862,5.59484153241124,0.723549559513804,0.773905051273171
"YPL130W",-0.226213479003019,2.18367148108758,0.725174532519383,0.77546447412766
"YGL031C",-0.0387927149546007,9.49206456048811,0.725269629850003,0.77546447412766
"YCR104W",-0.170042273542854,2.7905594722787,0.725721900021372,0.775807855903606
"YOR151C",-0.0270041129590676,8.67092179893028,0.72637346441633,0.776277720524545
"YOR159C",-0.0496623020248522,5.4471636482238,0.726444932952338,0.776277720524545
"YBR152W",-0.0800462751455743,4.00153694749744,0.726555013734144,0.776277720524545
"YFL045C",0.0346080085749047,8.33511737533454,0.728135547199833,0.777825967283158
"YLR051C",0.105341209334248,5.22275097009088,0.72880237273093,0.778397768853594
"YOR382W",0.0422869233061099,9.45114511563287,0.729402400030954,0.778898033023489
"YHR193C",0.0278535013750225,9.87459824546679,0.730586057630968,0.780021238362042
"YKL137W",0.082921641329005,4.55666614956974,0.73125112521352,0.780590457854663
"YOL038C-A",-0.507228832198463,1.06317084446435,0.732587270295752,0.781875699556271
"YNL315C",0.0339066844909655,6.43528870109359,0.733489919001658,0.782697899140272
"YPL235W",0.0366363272639644,7.14239399701073,0.733719637760547,0.782801856586578
"YPL033C",-0.50784651163892,1.06317033788013,0.733924505704611,0.782879268118656
"YKL027W",-0.0371110294130253,5.86320243611159,0.734168905495608,0.782998812872659
"YIL038C",0.0441125671015794,6.4731614016498,0.736282462851308,0.785111431373435
"YFL033C",-0.0402079713192931,6.72439582367815,0.736791652849171,0.785512830614152
"YOL128C",-0.0949188200213993,3.06187506679418,0.738150801415927,0.786820085025769
"YFL001W",-0.0589782942077066,4.93284193889057,0.739110114507297,0.787700747035245
"YGL246C",-0.0443102495305053,5.65626134639283,0.740839312004634,0.789401442307117
"YDR325W",-0.0423079281851893,5.19966717494463,0.741076815980625,0.789512337082708
